web_scraper_order,web_scraper_start_url,image,location,price,name
"1765119945-598","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4224766_uploaded_image3_1684691526.jpeg","Mbao, Dakar, Sénégal","7 000CFA","Poule Bleu Hollandais"
"1765119945-599","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4255246_uploaded_image1_1686680990.jpg","Pikine, Sénégal","7 500CFA","Poussins cochin"
"1765119945-600","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4249408_uploaded_image1_1686311889.jpg","Niaga, Sénégal","Prix sur demande","Lapines"
"1765119945-601","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4248635_uploaded_image1_1686257041.jpg","Saly, Sénégal","Prix sur demande","Lapin californien"
"1765119945-602","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4244917_uploaded_image1_1686063555.jpg","Mariste, Dakar, Sénégal","45 000CFA","Lapereaux"
"1765119945-603","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4243414_uploaded_image1_1685971475.jpg","Keur Massar, Sénégal","30 000CFA","Poussins Brahmans"
"1765119945-604","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4240446_uploaded_image1_1685727771.jpg","Dakar, Sénégal","50 000CFA","Pigeons Mondains"
"1765119945-605","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4235319_uploaded_image1_1685440928.jpg","Niaga, Sénégal","Prix sur demande","Lapine"
"1765119945-606","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4230722_uploaded_image1_1685059185.jpg","Dakar, Sénégal","35 000CFA","Lapin Gris de Touraine"
"1765119945-607","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4230459_uploaded_image1_1685044108.jpg","Dakar, Sénégal","500 000CFA","Pigeon mondain brun"
"1765119945-608","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4223933_uploaded_image1_1684609709.jpg","Dakar, Sénégal","50 000CFA","Pigeon Tambour Allemand"
"1765119945-609","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4222723_uploaded_image1_1684515810.jpg","Ouakam, Dakar, Sénégal","7 000CFA","Pigeon voyageur"
"1765119945-610","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4222721_uploaded_image1_1684515659.jpg","Ouakam, Dakar, Sénégal","7 000CFA","Pigeon voyageur"
"1765119945-611","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4221943_uploaded_image2_1684477934.jpeg","Dakar, Sénégal","Prix sur demande","Poussins de chair - bleu hollandais"
"1765119945-612","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4218824_uploaded_image1_1684270289.jpg","Yoff, Dakar, Sénégal","45 000CFA","Coq cochin"
"1765119945-613","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4212808_uploaded_image1_1683879589.jpg","Dakar, Sénégal","135 000CFA","Poulets brahman herminés"
"1765119945-614","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4208070_uploaded_image1_1683583031.jpg","Mbao, Dakar, Sénégal","Prix sur demande","Couple lapins"
"1765119945-615","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4207913_uploaded_image1_1683574221.jpg","Niaga, Sénégal","50 000CFA","Lapin géant"
"1765119945-616","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4206875_uploaded_image1_1683511573.jpg","Cambérène, Dakar, Sénégal","35 000CFA","Poussins bleue Holland"
"1765119945-617","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4205412_uploaded_image1_1683385484.jpg","Thies, Sénégal","250CFA","Cailleteaux"
"1765119945-618","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4202860_uploaded_image1_1683234964.jpg","Mariste, Dakar, Sénégal","6 000CFA","Pigeons manteau opale"
"1765119945-619","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4198961_uploaded_image1_1683046102.jpg","Gueule Tapée, Dakar, Sénégal","20 000CFA","Pigeon"
"1765119945-620","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4195833_uploaded_image3_1682867699.jpeg","Mariste, Dakar, Sénégal","15 000CFA","Lapereau"
"1765119945-621","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4194884_uploaded_image1_1682776235.jpg","Mariste, Dakar, Sénégal","Prix sur demande","Lapin metisage"
"1765119945-622","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4193114_uploaded_image1_1682634328.jpg","Mbour, Sénégal","70 000CFA","Pigeon Texan"
"1765119945-623","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4191356_uploaded_image1_1682522033.jpg","Point E, Dakar, Sénégal","20 000CFA","Pigeon Padda de java"
"1765119945-624","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4186084_uploaded_image1_1682139045.jpg","Cambérène, Dakar, Sénégal","35 000CFA","Poussins"
"1765119945-625","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4178981_uploaded_image1_1681650331.jpg","Mariste, Dakar, Sénégal","20 000CFA","Pigeon Boulant de poméranie"
"1765119945-626","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4178980_uploaded_image1_1681650252.jpg","Mariste, Dakar, Sénégal","13 000CFA","Pigeon Boulant de poméranie"
"1765119945-627","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4177942_uploaded_image1_1681563067.jpg","Dakar, Sénégal","15 000CFA","Pigeons Lahore"
"1765119945-628","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4172814_uploaded_image1_1681236734.jpg","Cambérène, Dakar, Sénégal","3 500CFA","Poulet de chair"
"1765119945-629","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4170233_uploaded_image2_1681079258.jpeg","Touba, Sénégal","8 000CFA","Poule hollandais"
"1765119945-630","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4167601_uploaded_image1_1680885984.jpg","Thies, Sénégal","150 000CFA","Pigeons"
"1765119945-631","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4167567_uploaded_image1_1680885294.jpg","Thies, Sénégal","15 000CFA","Pigeons voyageurs"
"1765119945-632","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4167562_uploaded_image1_1680885216.jpg","Thies, Sénégal","15 000CFA","Pigeons voyageurs  manteau"
"1765119945-633","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4165971_uploaded_image1_1680795516.jpg","Cambérène, Dakar, Sénégal","200 000CFA","Pigeons frisés milanais"
"1765119945-634","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4159080_uploaded_image1_1680434202.jpg","Mariste, Dakar, Sénégal","10 000CFA","Couple pigeon"
"1765119945-635","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=3","https://images.coinafrique.com/thumb_4158780_uploaded_image1_1680397009.jpg","Thies, Sénégal","Prix sur demande","Pigeons"
"1765119950-636","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4946879_uploaded_image1_1726499763.jpg","Mariste, Dakar, Sénégal","Prix sur demande","Pigeon voyageur"
"1765119950-637","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4946878_uploaded_image1_1726499637.jpg","Mariste, Dakar, Sénégal","15 000CFA","Pigeon voyageur"
"1765119950-638","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4942161_uploaded_image1_1726204258.jpg","Hann Bel-Air, Dakar, Sénégal","10 000CFA","Poulets Fermiers"
"1765119950-639","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4936241_uploaded_image1_1725920934.jpg","Mariste, Dakar, Sénégal","25 000CFA","Pigeon voyageur"
"1765119950-640","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4936101_uploaded_image1_1725915391.jpg","Dakar, Sénégal","Prix sur demande","Poule Brahma"
"1765119950-641","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4932369_uploaded_image1_1725702422.jpg","Pikine, Sénégal","15 000CFA","couples lapins"
"1765119950-642","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4920745_uploaded_image1_1725167512.jpg","Dakar, Sénégal","Prix sur demande","Pigeons Voyageurs  et boulants"
"1765119950-643","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4917441_uploaded_image1_1724967120.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","pigeon voyageur"
"1765119950-644","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4884507_uploaded_image1_1723139531.jpg","Dakar, Sénégal","Prix sur demande","Pigeon Boulant Gaditano"
"1765119950-645","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4865409_uploaded_image1_1722221284.jpg","Parcelle Assainies, Dakar, Sénégal","30 000CFA","Lapin nain"
"1765119950-646","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4862961_uploaded_image1_1722048205.jpg","Pikine, Sénégal","Prix sur demande","Cochin Caillouté Et Porteur Caillouté"
"1765119950-647","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4862270_uploaded_image1_1722006320.jpg","Guediawaye, Dakar, Sénégal","170 000CFA","Pigeon mondain noir"
"1765119950-648","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4860862_uploaded_image1_1721930737.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","35 000CFA","Pan indien blanc"
"1765119950-649","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4860848_uploaded_image1_1721930260.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","20 000CFA","Pigeons  Texan"
"1765119950-650","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4853197_uploaded_image1_1721514569.jpg","Mbao, Dakar, Sénégal","70 000CFA","Couple pigeon mondain blanc"
"1765119950-651","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4841263_uploaded_image1_1720874099.jpg","Mbao, Dakar, Sénégal","Prix sur demande","Paires engoura"
"1765119950-652","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4840128_uploaded_image1_1720797760.jpg","Thiaroye, Sénégal","150 000CFA","Jeune Mondain 2024"
"1765119950-653","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4829597_uploaded_image1_1720290196.jpg","Mbao, Dakar, Sénégal","15 000CFA","Lapereaux métisse Géant et Californien"
"1765119950-654","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4824502_uploaded_image1_1720037338.jpg","Dakar, Sénégal","Prix sur demande","Poussin Herminé standard"
"1765119950-655","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4824501_uploaded_image1_1720037293.jpg","Dakar, Sénégal","Prix sur demande","Mâle brahman Hierminés"
"1765119950-656","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4818681_uploaded_image1_1719796046.jpg","Mbao, Dakar, Sénégal","120 000CFA","Cochin porteur caillouté paire"
"1765119950-657","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4817873_uploaded_image1_1719747122.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","500CFA","Hermines et cochins"
"1765119950-658","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4807968_uploaded_image1_1719229010.jpg","Saint Louis, Sénégal","3 500CFA","Poulet du pays"
"1765119950-659","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4807398_uploaded_image1_1719187421.jpg","Rufisque, Sénégal","95 000CFA","Poule Brahma"
"1765119950-660","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4800310_uploaded_image1_1718745887.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Jeune couple Mondain"
"1765119950-661","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4800306_uploaded_image1_1718745517.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Texan pionnier"
"1765119950-662","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4787594_uploaded_image1_1717954434.jpg","Keur Massar, Sénégal","Prix sur demande","Poulet race"
"1765119950-663","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4767951_uploaded_image1_1716976720.jpg","Dakar, Sénégal","2 500CFA","Poulets"
"1765119950-664","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4751808_uploaded_image1_1716133783.jpg","Lac rose, Sénégal","40 000CFA","Couple lapereau fauve de bourgogne"
"1765119950-665","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4696598_uploaded_image1_1713352074.jpg","Mbao, Dakar, Sénégal","1 500CFA","Poulets de chair"
"1765119950-666","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4738369_uploaded_image1_1715444473.jpg","Thies, Sénégal","Prix sur demande","Poulet"
"1765119950-667","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4729764_uploaded_image1_1715037972.jpg","Dakar, Sénégal","Prix sur demande","Pigeons voyageurs"
"1765119950-668","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4723223_uploaded_image1_1714727157.jpg","Almadies, Dakar, Sénégal","35 000CFA","Poulet Nègre de soie"
"1765119950-669","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4714367_uploaded_image1_1714245668.jpg","Mamelles, Dakar, Sénégal","20 000CFA","Lapin Angora"
"1765119950-670","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4704120_uploaded_image1_1713750109.jpg","Dakar, Sénégal","35 000CFA","Pigeons King mâle"
"1765119950-671","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4703012_uploaded_image1_1713680804.jpg","Guediawaye, Dakar, Sénégal","13 500CFA","Lapereaux"
"1765119950-672","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4690859_uploaded_image1_1713063647.jpg","Dakar, Sénégal","Prix sur demande","Pigeon Mâle voyageur"
"1765119950-673","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4690857_uploaded_image1_1713063525.jpg","Dakar, Sénégal","15 000CFA","Couple Pigeons voyageur"
"1765119950-674","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4685152_uploaded_image1_1712756876.jpg","Guediawaye, Dakar, Sénégal","170 000CFA","Pigeon Mondain écailler"
"1765119950-675","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4667518_uploaded_image1_1711842967.jpg","Mbour, Sénégal","Prix sur demande","Poulets de chair"
"1765119950-676","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4667144_uploaded_image1_1711815313.jpg","Guediawaye, Dakar, Sénégal","250 000CFA","Femelle andalou"
"1765119950-677","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4664901_uploaded_image1_1711663618.jpg","Cambérène, Dakar, Sénégal","Prix sur demande","Pigeon voyageur à manteau"
"1765119950-678","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4664895_uploaded_image1_1711663431.jpg","Cambérène, Dakar, Sénégal","300CFA","Pigeon Mondain Andalou"
"1765119950-679","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4662585_uploaded_image1_1711547077.jpg","Rufisque, Sénégal","50 000CFA","Pigeons"
"1765119950-680","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4653331_uploaded_image1_1711039616.jpg","Rufisque, Sénégal","80 000CFA","Pigeon Texan"
"1765119950-681","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4653298_uploaded_image1_1711039158.jpg","Rufisque, Sénégal","225 000CFA","Pigeons Mondain"
"1765119950-682","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4651892_uploaded_image1_1710962341.jpg","Mbao, Dakar, Sénégal","12 500CFA","Œufs à couver"
"1765119950-683","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4650066_uploaded_image1_1710871182.jpg","Mbao, Dakar, Sénégal","80 000CFA","Couple  Brahma Herminé standard"
"1765119950-684","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4644724_uploaded_image1_1710589505.jpg","Dakar, Sénégal","25 000CFA","Brahma"
"1765119950-685","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4624925_uploaded_image1_1709567352.jpg","Dakar, Sénégal","Prix sur demande","Pigeon Boulant"
"1765119950-686","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4624920_uploaded_image1_1709567189.jpg","Dakar, Sénégal","Prix sur demande","Pigeon King"
"1765119950-687","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4624891_uploaded_image1_1709566248.jpg","Dakar, Sénégal","15 000CFA","Pigeon voyageur"
"1765119950-688","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4623025_uploaded_image1_1709471989.jpg","Almadies 2, Dakar, Sénégal","Prix sur demande","Pigeons"
"1765119950-689","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4621197_uploaded_image1_1709366454.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Pigeon voyageur Manteau Opale"
"1765119950-690","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4619799_uploaded_image1_1709296095.jpg","Guediawaye, Dakar, Sénégal","35 000CFA","Poussin oie"
"1765119950-691","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4612683_uploaded_image1_1708957200.jpg","Rufisque, Sénégal","3 500CFA","Poulets de chairs"
"1765119950-692","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4612273_uploaded_image1_1708946489.jpg","Dakar, Sénégal","40 000CFA","Brahman bleu Lemon"
"1765119950-693","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4612083_uploaded_image1_1708939903.jpg","Keur Massar, Sénégal","Prix sur demande","Pigeons"
"1765119950-694","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4603800_uploaded_image1_1708477906.jpg","Dakar, Sénégal","10 000CFA","Poussin Marans"
"1765119950-695","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4598304_uploaded_image1_1708179510.jpg","Guediawaye, Dakar, Sénégal","170 000CFA","Pigeons couple Mondain"
"1765119950-696","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4587998_uploaded_image1_1707587252.jpg","Keur Massar, Sénégal","100 000CFA","Couples lapereaux"
"1765119950-697","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4565457_uploaded_image1_1706369680.jpg","Rufisque, Sénégal","20 000CFA","Pigeon Lahor"
"1765119950-698","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4561395_uploaded_image1_1706128448.jpg","Grand Yoff, Dakar, Sénégal","160 000CFA","Pigeon Modain"
"1765119950-699","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4556321_uploaded_image1_1705859521.jpg","Lac rose, Sénégal","10 000CFA","Lapereau"
"1765119950-700","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4555523_uploaded_image1_1705793143.jpg","Mbao, Dakar, Sénégal","5 000CFA","Poulet de chaire"
"1765119950-701","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4548383_uploaded_image1_1705424797.jpg","Mariste, Dakar, Sénégal","60 000CFA","Pigeons King"
"1765119950-702","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4545200_uploaded_image1_1705269534.jpg","Mariste, Dakar, Sénégal","60 000CFA","Paire pigeon  jeune King"
"1765119950-703","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4542217_uploaded_image1_1705082041.jpg","Sicap Liberté, Dakar, Sénégal","5 000CFA","Pigeons"
"1765119950-704","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4542193_uploaded_image1_1705080975.jpg","Sicap Liberté, Dakar, Sénégal","5 000CFA","Pigeons"
"1765119950-705","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4517612_uploaded_image1_1703770805.jpg","Mariste, Dakar, Sénégal","35 000CFA","Lapin"
"1765119950-706","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4513662_uploaded_image2_1703531881.jpeg","Ouakam, Dakar, Sénégal","Prix sur demande","Pigeon"
"1765119950-707","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4513225_uploaded_image1_1703497424.jpg","Mariste, Dakar, Sénégal","Prix sur demande","Lapin"
"1765119950-708","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4512680_uploaded_image1_1703431761.jpg","Mariste, Dakar, Sénégal","80 000CFA","Lapin fauve male"
"1765119950-709","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4509856_uploaded_image1_1703213564.jpg","Dakar, Sénégal","Prix sur demande","Couple lapin"
"1765119950-710","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4509252_uploaded_image1_1703175319.jpg","Dakar, Sénégal","3 500CFA","Poulet de chair"
"1765119950-711","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4505997_uploaded_image1_1702997024.jpg","Dakar, Sénégal","40 000CFA","Couple lapereau"
"1765119950-712","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4505989_uploaded_image1_1702996795.jpg","Dakar, Sénégal","40 000CFA","Couple lapin français"
"1765119950-713","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4490937_uploaded_image1_1702037014.jpg","Yoff, Dakar, Sénégal","Prix sur demande","Lapin"
"1765119950-714","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4473413_uploaded_image1_1701020741.jpg","Diamniadio, Sénégal","8 000CFA","Lapin Angora male"
"1765119950-715","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4473399_uploaded_image1_1701019994.jpg","Diamniadio, Sénégal","18 000CFA","Lapin Angora male"
"1765119950-716","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4471585_uploaded_image1_1700864393.jpg","Mbour, Sénégal","75 000CFA","Pigeon King Blanc"
"1765119950-717","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4471579_uploaded_image1_1700864120.jpg","Mbour, Sénégal","40 000CFA","Pigeon Lahor"
"1765119950-718","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4464349_uploaded_image1_1700417993.jpg","Guediawaye, Dakar, Sénégal","40 000CFA","Femelle lapin demi sang + cage"
"1765119950-719","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","https://images.coinafrique.com/thumb_4453957_uploaded_image1_1699727543.jpg","Keur Massar, Sénégal","Prix sur demande","Lapin"
"1765119955-720","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","https://images.coinafrique.com/thumb_5655142_uploaded_image2_1764832679.jpeg","Dakar, Sénégal","5 000CFA","Poulettes pré ponte de 124 jours"
"1765119955-721","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","https://images.coinafrique.com/thumb_5648409_uploaded_image1_1764510412.jpg","Thies, Sénégal","300CFA","Poussin goliath"
