web_scraper_order,web_scraper_start_url,image,location,price,name
"1765120270-262","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4407653_uploaded_image1_1696730126.jpg","Pikine, Sénégal","450 000CFA","Veaux"
"1765120270-263","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4387674_uploaded_image1_1695430824.jpg","Thies, Sénégal","80 000CFA","Chèvre"
"1765120270-264","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4386249_uploaded_image1_1695340690.jpg","Point E, Dakar, Sénégal","650 000CFA","Chat Persan"
"1765120270-265","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4381112_uploaded_image1_1695035479.jpg","Dakar, Sénégal","35 000CFA","Dinde rouge pair"
"1765120270-266","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4379382_uploaded_image1_1694875556.jpg","Dakar, Sénégal","450 000CFA","Bœuf"
"1765120270-267","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4365267_uploaded_image1_1694000653.jpg","Ouest Foire, Dakar, Sénégal","Prix sur demande","Chaton"
"1765120270-268","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4335558_uploaded_image1_1692061499.jpg","Rufisque, Sénégal","320 000CFA","Taureau"
"1765120270-269","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4333502_uploaded_image1_1691932427.jpg","Fann, Dakar, Sénégal","250 000CFA","Chaton Gimalayen Siamois"
"1765120270-270","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4331659_uploaded_image1_1691773285.jpg","Point E, Dakar, Sénégal","20 000CFA","Perruches ondulées"
"1765120270-271","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4331654_uploaded_image1_1691772808.jpg","Point E, Dakar, Sénégal","60 000CFA","Perroquets"
"1765120270-272","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4327166_uploaded_image1_1691508551.jpg","Colobane, Dakar, Sénégal","500CFA","Cailles de chair"
"1765120270-273","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4292496_uploaded_image1_1689236421.jpg","Bambey, Sénégal","50 000CFA","Poussins d'autruche"
"1765120270-274","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4290090_uploaded_image1_1689085062.jpg","Rufisque, Sénégal","60 000CFA","Chat tigré"
"1765120270-275","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4290086_uploaded_image1_1689084975.jpg","Rufisque, Sénégal","60 000CFA","Chat tigré"
"1765120270-276","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4251761_uploaded_image1_1686479149.jpg","Guediawaye, Dakar, Sénégal","30 000CFA","Canard"
"1765120270-277","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4274068_uploaded_image1_1688027259.jpg","Bambey, Sénégal","40 000CFA","Autruche"
"1765120270-278","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4268926_uploaded_image1_1687601650.jpg","Sicap Liberté, Dakar, Sénégal","500 000CFA","Chatons persans chinchilla golden shaded"
"1765120270-279","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4268866_uploaded_image1_1687597344.jpg","Sicap Liberté, Dakar, Sénégal","650 000CFA","Chat persan chinchilla blue golden shaded"
"1765120270-280","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4268857_uploaded_image1_1687596952.jpg","Sicap Liberté, Dakar, Sénégal","500 000CFA","Chat persan chinchilla golden shaded"
"1765120270-281","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4268218_uploaded_image1_1687536623.jpg","Dieuppeul-Derklé, Dakar, Sénégal","20 000CFA","Perruches ondulées"
"1765120270-282","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4263743_uploaded_image1_1687283716.jpg","Thies, Sénégal","45 000CFA","Oies"
"1765120270-283","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4258053_uploaded_image1_1686843939.jpg","Dakar Plateau, Dakar, Sénégal","7 500CFA","Poissons aquariums"
"1765120270-284","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4254477_uploaded_image1_1686653757.jpg","Ouest Foire, Dakar, Sénégal","Prix sur demande","Chaton"
"1765120270-285","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4250701_uploaded_image1_1686389684.jpg","Yoff, Dakar, Sénégal","Prix sur demande","Paon"
"1765120270-286","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4236158_uploaded_image1_1685471000.jpg","Point E, Dakar, Sénégal","30 000CFA","Perruche"
"1765120270-287","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4226444_uploaded_image1_1684797786.jpg","Touba, Sénégal","400CFA","Paon"
"1765120270-288","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4223952_uploaded_image1_1684611180.jpg","Mbao, Dakar, Sénégal","1 500CFA","Poussins bleus hollandais"
"1765120270-289","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4215680_uploaded_image1_1684074328.jpg","Fann, Dakar, Sénégal","275 000CFA","Chaton Siamois Himalayen"
"1765120270-290","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4213007_uploaded_image1_1683888858.jpg","Dakar Plateau, Dakar, Sénégal","15 000CFA","Poissons aquarium"
"1765120270-291","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4208226_uploaded_image1_1683592423.jpg","Touba, Sénégal","7 000CFA","Cailles"
"1765120270-292","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4196106_uploaded_image1_1682881461.jpg","Bambey, Sénégal","600 000CFA","Boeuf"
"1765120270-293","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4194617_uploaded_image1_1682759209.jpg","Hann Bel-Air, Dakar, Sénégal","30 000CFA","Perruches"
"1765120270-294","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4185842_uploaded_image1_1682102205.jpg","Dakar, Sénégal","35 000CFA","Perroquet"
"1765120270-295","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4180902_uploaded_image1_1681767382.jpg","Thies, Sénégal","14 900CFA","Couple de perruches"
"1765120270-296","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4180282_uploaded_image1_1681738114.jpg","Sacré-Coeur, Dakar, Sénégal","240 000CFA","Chaton siamois"
"1765120270-297","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4170236_uploaded_image1_1681079402.jpg","Touba, Sénégal","45 000CFA","Dinde"
"1765120270-298","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4169875_uploaded_image1_1681057517.jpg","Parcelle Assainies, Dakar, Sénégal","100 000CFA","Dindes"
"1765120270-299","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4169870_uploaded_image1_1681057188.jpg","Parcelle Assainies, Dakar, Sénégal","100 000CFA","Dindes"
"1765120270-300","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4169247_uploaded_image1_1680993460.jpg","Patte d'oie, Dakar, Sénégal","Prix sur demande","Hamster doré"
"1765120270-301","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4141464_uploaded_image1_1679320795.jpg","Dakar, Sénégal","20 000CFA","Perroquet"
"1765120270-302","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4141195_uploaded_image1_1679311407.jpg","Almadies 2, Dakar, Sénégal","32 500CFA","Canard colvert"
"1765120270-303","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4140736_uploaded_image1_1679260998.jpg","Dakar, Sénégal","200 000CFA","Chatte persane himalayenne"
"1765120270-304","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4119270_uploaded_image2_1677889884.jpeg","Thies, Sénégal","35 000CFA","Oies"
"1765120270-305","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4110101_uploaded_image1_1677403384.jpg","Sacré-Coeur, Dakar, Sénégal","15 000CFA","Hamster dorée"
"1765120270-306","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4103018_uploaded_image1_1676929679.jpg","Mbour, Sénégal","180 000CFA","Chèvre sahelienne"
"1765120270-307","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4102440_uploaded_image1_1676904996.jpg","Thies, Sénégal","300 000CFA","Chats siamois himalayen"
"1765120270-308","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4102298_uploaded_image1_1676900131.jpg","Fann, Dakar, Sénégal","180 000CFA","Chaton angora"
"1765120270-309","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4092862_uploaded_image1_1676283623.jpg","Ouakam, Dakar, Sénégal","Prix sur demande","Cheval"
"1765120270-310","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4090572_uploaded_image1_1676111755.jpg","Bambey, Sénégal","600 000CFA","Bœuf"
"1765120270-311","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4064457_uploaded_image1_1674641302.jpg","Niaga, Sénégal","65 000CFA","Oies"
"1765120270-312","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4060300_uploaded_image1_1674362008.jpg","Dakar, Sénégal","50 000CFA","Dinde"
"1765120270-313","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4056116_uploaded_image1_1674103896.jpg","Dakar, Sénégal","20 000CFA","Canards"
"1765120270-314","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4056115_uploaded_image1_1674103633.jpg","Dakar, Sénégal","175 000CFA","Dindons"
"1765120270-315","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4049517_uploaded_image1_1673696813.jpg","Hann Bel-Air, Dakar, Sénégal","7 000CFA","Perruches ondulées"
"1765120270-316","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4047285_uploaded_image1_1673554118.jpg","Niaga, Sénégal","Prix sur demande","Boeuf"
"1765120270-317","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4033376_uploaded_image1_1672817271.jpg","Mbour, Sénégal","200 000CFA","Oies de garde"
"1765120270-318","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4029054_uploaded_image1_1672496527.jpg","Thies, Sénégal","450 000CFA","Cheval"
"1765120270-319","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4029052_uploaded_image1_1672496436.jpg","Thies, Sénégal","550 000CFA","Jument"
"1765120270-320","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4015081_uploaded_image1_1671456683.jpg","Niaga, Sénégal","475CFA","Vache"
"1765120270-321","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4006084_uploaded_image1_1670879833.jpg","Point E, Dakar, Sénégal","50 000CFA","Perroquets Roseicollis"
"1765120270-322","https://sn.coinafrique.com/categorie/autres-animaux?page=3","https://images.coinafrique.com/thumb_4004300_uploaded_image1_1670782309.jpg","Fann, Dakar, Sénégal","400 000CFA","Chaton Persan"
"1765120275-323","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_5042261_uploaded_image1_1731516188.jpg","Keur Massar, Sénégal","800 000CFA","Bœufs"
"1765120275-324","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_5041931_uploaded_image1_1731508632.jpg","Guediawaye, Dakar, Sénégal","140 000CFA","Mondain"
"1765120275-325","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_5041105_uploaded_image1_1731466674.jpg","Dakar Plateau, Dakar, Sénégal","265 000CFA","Himalayen"
"1765120275-326","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_5041103_uploaded_image1_1731467091.jpg","Dakar Plateau, Dakar, Sénégal","400 000CFA","persan pure race"
"1765120275-327","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_5041101_uploaded_image1_1731465886.jpg","Dakar Plateau, Dakar, Sénégal","650 000CFA","British et scottish pure race"
"1765120275-328","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_5035473_uploaded_image1_1731162862.jpg","Almadies 2, Dakar, Sénégal","25 000CFA","Dindes"
"1765120275-329","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_5022926_uploaded_image1_1730540052.jpg","Biscuiterie, Dakar, Sénégal","300 000CFA","Bœuf"
"1765120275-330","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_5017864_uploaded_image1_1730286261.jpg","Mariste, Dakar, Sénégal","20 000CFA","Chaton de 1 mois"
"1765120275-331","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_5001807_uploaded_image1_1729346954.jpg","Guediawaye, Dakar, Sénégal","1 500CFA","Caille"
"1765120275-332","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_5001804_uploaded_image1_1729346440.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Couple dinde"
"1765120275-333","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4997392_uploaded_image2_1729102102.jpeg","Point E, Dakar, Sénégal","170 000CFA","Chat Siamois"
"1765120275-334","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4996496_uploaded_image1_1729075617.jpg","Keur Massar, Sénégal","700 000CFA","Bœuf"
"1765120275-335","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4995019_uploaded_image1_1729000242.jpg","Thies, Sénégal","Prix sur demande","Boeuf"
"1765120275-336","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4976748_uploaded_image1_1728036550.jpg","Hann Bel-Air, Dakar, Sénégal","35 000CFA","Tortue"
"1765120275-337","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4974963_uploaded_image1_1727962840.jpg","Sicap Liberté, Dakar, Sénégal","Prix sur demande","Bleus"
"1765120275-338","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4967605_uploaded_image1_1727643698.jpg","Sicap Liberté, Dakar, Sénégal","399 000CFA","Perroquet"
"1765120275-339","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4962446_uploaded_image1_1727306903.jpg","Mbour, Sénégal","4 500CFA","Œufs de caille"
"1765120275-340","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4957482_uploaded_image1_1727090624.jpg","Thies, Sénégal","2 500CFA","Cailles de chair"
"1765120275-341","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4956743_uploaded_image1_1727042864.jpg","Dakar, Sénégal","50 000CFA","Chaton"
"1765120275-342","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4942157_uploaded_image1_1726204107.jpg","Hann Bel-Air, Dakar, Sénégal","800 000CFA","Pintade noire"
"1765120275-343","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4941927_uploaded_image1_1726184064.jpg","Point E, Dakar, Sénégal","590 000CFA","Chaton Persan Peaky Face"
"1765120275-344","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4928423_uploaded_image1_1725508257.jpg","Grand Dakar, Dakar, Sénégal","350 000CFA","Chat"
"1765120275-345","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4922546_uploaded_image1_1725269043.jpg","Mariste, Dakar, Sénégal","Prix sur demande","Chatons"
"1765120275-346","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4917429_uploaded_image1_1724966703.jpg","Guediawaye, Dakar, Sénégal","2 500CFA","Poussins de canard"
"1765120275-347","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4917420_uploaded_image1_1724966404.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Dinde rouge Ardenne"
"1765120275-348","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4903200_uploaded_image1_1724163057.jpg","Point E, Dakar, Sénégal","50 000CFA","Perroquets"
"1765120275-349","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4898597_uploaded_image1_1723887709.jpg","Dakar Plateau, Dakar, Sénégal","8 500CFA","Poisson Aquarium"
"1765120275-350","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4895608_uploaded_image1_1723716978.jpg","Niaga, Sénégal","Prix sur demande","Bœufs"
"1765120275-351","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4888897_uploaded_image1_1723397770.jpg","Sicap Liberté, Dakar, Sénégal","550 000CFA","Chatons persans chinchillas purs"
"1765120275-352","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4885138_uploaded_image1_1723173640.jpg","Almadies 2, Dakar, Sénégal","750 000CFA","Autruche"
"1765120275-353","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4880858_uploaded_image1_1722971406.jpg","Thies, Sénégal","3 000CFA","Œufs de caille"
"1765120275-354","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4880849_uploaded_image1_1722971092.jpg","Thies, Sénégal","3 000CFA","Œufs de caille"
"1765120275-355","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4878570_uploaded_image1_1722874635.jpg","Niaga, Sénégal","Prix sur demande","vache"
"1765120275-356","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4864739_uploaded_image1_1722168896.jpg","Gassane, Sénégal","350 000CFA","Vache"
"1765120275-357","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4864117_uploaded_image1_1722115248.jpg","Dakar Plateau, Dakar, Sénégal","200 000CFA","Chaton hiamalayen"
"1765120275-358","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4855435_uploaded_image1_1721662817.jpg","Yoff, Dakar, Sénégal","200 000CFA","Siamois"
"1765120275-359","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4853741_uploaded_image1_1721569594.jpg","Dakar, Sénégal","Prix sur demande","Bœufs race Goudali"
"1765120275-360","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4851931_uploaded_image2_1721447498.jpeg","Pikine, Sénégal","2 000 000CFA","Vache montbéliardes"
"1765120275-361","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4846061_uploaded_image1_1721147785.jpg","Dieuppeul-Derklé, Dakar, Sénégal","15 000CFA","Perruche ondulée"
"1765120275-362","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4846053_uploaded_image1_1721147434.jpg","Dieuppeul-Derklé, Dakar, Sénégal","30 000CFA","Perruche ondulée"
"1765120275-363","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4846024_uploaded_image1_1721146605.jpg","Dieuppeul-Derklé, Dakar, Sénégal","20 000CFA","Perruches ondulées blanches"
"1765120275-364","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4818301_uploaded_image1_1719774491.jpg","Dakar Plateau, Dakar, Sénégal","500 000CFA","Persan pure race"
"1765120275-365","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4808981_uploaded_image1_1719268557.jpg","Dakar Plateau, Dakar, Sénégal","430 000CFA","Chatons Persan pure race"
"1765120275-366","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4808971_uploaded_image1_1719267956.jpg","Dakar Plateau, Dakar, Sénégal","700 000CFA","Scottish fold et scottish straight de race pure"
"1765120275-367","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4807500_uploaded_image1_1719210823.jpg","Keur Massar, Sénégal","4 600CFA","Foin"
"1765120275-368","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4804686_uploaded_image1_1718999173.jpg","Yoff, Dakar, Sénégal","140 000CFA","Paon"
"1765120275-369","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4803206_uploaded_image1_1718912151.jpg","Dakar Plateau, Dakar, Sénégal","750 000CFA","Chat scotish"
"1765120275-370","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4794677_uploaded_image1_1718313441.jpg","Dakar, Sénégal","15 000CFA","Poussin dinde rouge"
"1765120275-371","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4794473_uploaded_image1_1718301841.jpg","Dakar, Sénégal","17 500CFA","Cochin Fauve"
"1765120275-372","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4794466_uploaded_image1_1718301585.jpg","Dakar, Sénégal","17 500CFA","Poussin Cochin disponible"
"1765120275-373","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4785131_uploaded_image1_1717786702.jpg","Dakar Plateau, Dakar, Sénégal","400 000CFA","Chat persan"
"1765120275-374","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4765270_uploaded_image1_1716842569.jpg","Dakar, Sénégal","350 000CFA","Chaton Angora"
"1765120275-375","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4765247_uploaded_image1_1716841792.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Vache laitière Montbéliarde"
"1765120275-376","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4755374_uploaded_image1_1716328455.jpg","Dakar Plateau, Dakar, Sénégal","450 000CFA","Chaton Scottish"
"1765120275-377","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4753936_uploaded_image1_1716257870.jpg","Pikine, Sénégal","Prix sur demande","Vaches Montbéliarde"
"1765120275-378","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4753935_uploaded_image1_1716257776.jpg","Rufisque, Sénégal","Prix sur demande","Vache Montbéliard et Holstein"
"1765120275-379","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4753933_uploaded_image1_1716257630.jpg","Pikine, Sénégal","Prix sur demande","Vache  Montbéliard Holstein"
"1765120275-380","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4752043_uploaded_image1_1716145974.jpg","Kaolack, Sénégal","800 000CFA","Boeuf"
"1765120275-381","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4751663_uploaded_image1_1716126912.jpg","Mariste, Dakar, Sénégal","Prix sur demande","3 chatons"
"1765120275-382","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4686441_uploaded_image1_1712838619.jpg","Rufisque, Sénégal","250 000CFA","Paon bleu"
"1765120275-383","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4724298_uploaded_image1_1714756962.jpg","Point E, Dakar, Sénégal","60 000CFA","Perroquet inséparable"
"1765120275-384","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4723220_uploaded_image1_1714727016.jpg","Almadies, Dakar, Sénégal","300 000CFA","Chat Siamois"
"1765120275-385","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4723216_uploaded_image1_1714726904.jpg","Almadies, Dakar, Sénégal","5 000CFA","Hamster"
"1765120275-386","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4701407_uploaded_image1_1713575328.jpg","Touba, Sénégal","Prix sur demande","Cailles"
"1765120275-387","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4701230_uploaded_image1_1713565518.jpg","Mamelles, Dakar, Sénégal","20 000CFA","Perruche"
"1765120275-388","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4689687_uploaded_image1_1713000926.jpg","Ngor, Dakar, Sénégal","Prix sur demande","Chaton"
"1765120275-389","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4679890_uploaded_image1_1712437211.jpg","Parcelle Assainies, Dakar, Sénégal","Prix sur demande","Bœufs"
"1765120275-390","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4679396_uploaded_image1_1712411459.jpg","Mamelles, Dakar, Sénégal","40 000CFA","Paire de perruches ondulées"
"1765120275-391","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4664799_uploaded_image1_1711657831.jpg","Mbour, Sénégal","Prix sur demande","Vache brune"
"1765120275-392","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4651939_uploaded_image1_1710967508.jpg","Mariste, Dakar, Sénégal","Prix sur demande","Chatons"
"1765120275-393","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4651651_uploaded_image1_1710951067.jpg","Point E, Dakar, Sénégal","60 000CFA","Couple perroquet  Roseicollis"
"1765120275-394","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4650420_uploaded_image1_1710887873.jpg","Mariste, Dakar, Sénégal","25 000CFA","Canard Colvert"
"1765120275-395","https://sn.coinafrique.com/categorie/autres-animaux?page=2","https://images.coinafrique.com/thumb_4646165_uploaded_image1_1710686670.jpg","Point E, Dakar, Sénégal","Prix sur demande","Chatons"
