web_scraper_order,web_scraper_start_url,image,location,price,name
"1765119396-593","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3131504_uploaded_image1_1621878820.jpg","Dakar, Sénégal","250CFA","Mouton"
"1765119396-594","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3131090_uploaded_image1_1621863797.jpg","Dakar, Sénégal","260 000CFA","Mouton"
"1765119396-595","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3131073_uploaded_image1_1621863245.jpg","Dakar, Sénégal","260 000CFA","Moutons"
"1765119396-596","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3129949_uploaded_image1_1621793816.jpg","Mbao, Dakar, Sénégal","300 000CFA","Mouton"
"1765119396-597","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3129881_uploaded_image1_1621790348.jpg","Dakar, Sénégal","250 000CFA","Mouton"
"1765119396-598","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3124707_uploaded_image1_1621508334.jpg","Thies, Sénégal","130 000CFA","Mouton"
"1765119396-599","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3121447_uploaded_image1_1621352794.jpg","Les Parcelles Assainies, Dakar, Sénégal","Prix sur demande","Mouton"
"1765119396-600","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3120284_uploaded_image1_1621294373.jpg","Louga, Sénégal","Prix sur demande","Mouton"
"1765119396-601","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3118443_uploaded_image1_1621203269.jpg","Matam, Sénégal","Prix sur demande","Mouton"
"1765119396-602","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3117928_uploaded_image1_1621182243.jpg","Mbao, Dakar, Sénégal","225 000CFA","Mouton"
"1765119396-603","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3117923_uploaded_image1_1621182115.jpg","Mbao, Dakar, Sénégal","225 000CFA","Mouton Balibali"
"1765119396-604","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3117830_uploaded_image1_1621178591.jpg","Mbao, Dakar, Sénégal","200 000CFA","Moutons"
"1765119396-605","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3117116_uploaded_image1_1621122777.jpg","Pikine, Sénégal","Prix sur demande","Mouton"
"1765119396-606","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3116200_uploaded_image1_1621076633.jpg","Hann Bel-Air, Dakar, Sénégal","4 000 000CFA","Mouton Ladoum"
"1765119396-607","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3115959_uploaded_image1_1621062022.jpg","Thies, Sénégal","190 000CFA","Mouton"
"1765119396-608","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3115620_uploaded_image1_1621024470.jpg","Rufisque, Sénégal","350 000CFA","Ladoum"
"1765119396-609","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3110534_uploaded_image1_1620742367.jpg","Guediawaye, Dakar, Sénégal","1 800 000CFA","Mouton Ladoum"
"1765119396-610","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3106570_uploaded_image1_1620570343.jpg","Louga, Sénégal","2 500 000CFA","Mouton"
"1765119396-611","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3102835_uploaded_image1_1620385087.jpg","Diamniadio, Sénégal","1 900 000CFA","Géniteur Ladoum pure sang"
"1765119396-612","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3102684_uploaded_image1_1620380205.jpg","Keur Massar, Sénégal","Prix sur demande","Mouton Ladoum"
"1765119396-613","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3093792_uploaded_image1_1620035801.jpg","Thies, Sénégal","350 000CFA","Mouton"
"1765119396-614","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3092792_uploaded_image1_1619987915.jpg","Rufisque, Sénégal","250CFA","Mouton Ladoum"
"1765119396-615","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3088829_uploaded_image1_1619818625.jpg","Dakar, Sénégal","220 000CFA","Brebis Ladoum"
"1765119396-616","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3085602_uploaded_image1_1619649966.jpg","HLM, Dakar, Sénégal","450 000CFA","Mouton ladoum mâle"
"1765119396-617","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3055527_uploaded_image1_1618260503.jpg","Keur Massar, Sénégal","160 000CFA","Mouton"
"1765119396-618","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3047335_uploaded_image1_1617885809.jpg","HLM, Dakar, Sénégal","450 000CFA","Mouton  Ladoum"
"1765119396-619","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3043381_uploaded_image1_1617725296.jpg","Louga, Sénégal","750 000CFA","Agnelle"
"1765119396-620","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3042642_uploaded_image1_1617706512.jpg","Dakar, Sénégal","250 000CFA","Bélier"
"1765119396-621","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3041846_uploaded_image1_1617658097.jpg","Mbao, Dakar, Sénégal","180 000CFA","Mouton femelle"
"1765119396-622","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3041841_uploaded_image1_1617657790.jpg","Mbao, Dakar, Sénégal","180 000CFA","Mouton femelle"
"1765119396-623","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3041812_uploaded_image1_1617656584.jpg","Mbao, Dakar, Sénégal","180 000CFA","Mouton"
"1765119396-624","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3040996_uploaded_image1_1617627699.jpg","Louga, Sénégal","750 000CFA","Moutons"
"1765119396-625","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3033045_uploaded_image1_1617285418.jpg","HLM, Dakar, Sénégal","450 000CFA","Géniteur Ladoum"
"1765119396-626","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3020572_uploaded_image1_1616677722.jpg","HLM, Dakar, Sénégal","450 000CFA","Mouton  Ladoum"
"1765119396-627","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3013836_uploaded_image1_1616361582.jpg","Parcelle Assainies, Dakar, Sénégal","250 000CFA","Mouton tchadien"
"1765119396-628","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3013830_uploaded_image1_1616361380.jpg","Parcelle Assainies, Dakar, Sénégal","250 000CFA","Moutons"
"1765119396-629","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3013240_uploaded_image1_1616333119.jpg","Louga, Sénégal","400 000CFA","Mouton"
"1765119396-630","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3012233_uploaded_image1_1616257139.jpg","Guediawaye, Dakar, Sénégal","90 000CFA","Mouton femelle"
"1765119396-631","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3012077_uploaded_image1_1616251418.jpg","Mbacke, Sénégal","1 000 000CFA","Mouton Joe Biden à 12 mois"
"1765119396-632","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3006395_uploaded_image1_1615979750.jpg","Touba, Sénégal","215CFA","Mouton"
"1765119396-633","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_3005044_uploaded_image1_1615911147.jpg","Pikine, Sénégal","260 000CFA","Mouton"
"1765119396-634","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2997713_uploaded_image1_1615532413.jpg","Dakar, Sénégal","250 000CFA","Femelle Ladoume"
"1765119396-635","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2996408_uploaded_image1_1615467838.jpg","Grand Yoff, Dakar, Sénégal","180 000CFA","Mouton"
"1765119396-636","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2995220_uploaded_image1_1615405646.jpg","Kaolack, Sénégal","225 000CFA","Mouton"
"1765119396-637","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2993929_uploaded_image1_1615364203.jpg","Kaolack, Sénégal","220 000CFA","Mouton"
"1765119396-638","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2992212_uploaded_image1_1615286546.jpg","Touba, Sénégal","230 000CFA","Mouton"
"1765119396-639","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2989832_uploaded_image1_1615150211.jpg","Kaolack, Sénégal","225 000CFA","Mouton"
"1765119396-640","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2986456_uploaded_image1_1614949609.jpg","Kaolack, Sénégal","250 000CFA","Mouton"
"1765119396-641","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2981131_uploaded_image1_1614723235.jpg","Grand Yoff, Dakar, Sénégal","Prix sur demande","Mouton"
"1765119396-642","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2978859_uploaded_image1_1614641038.jpg","Guediawaye, Dakar, Sénégal","500 000CFA","Mouton"
"1765119396-643","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2966096_uploaded_image1_1614044325.jpg","Dakar, Sénégal","1 000 000CFA","Moutons"
"1765119396-644","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2965030_uploaded_image1_1614000468.jpg","Diourbel, Sénégal","400 000CFA","Mouton"
"1765119396-645","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2962083_uploaded_image1_1613830070.jpg","Touba, Sénégal","1 200 000CFA","Mouton Ladoum"
"1765119396-646","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2959533_uploaded_image1_1613691271.jpg","Thies, Sénégal","450 000CFA","Mouton Ladoum"
"1765119396-647","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2959176_uploaded_image1_1613676042.jpg","Parcelle Assainies, Dakar, Sénégal","175 000CFA","Mouton"
"1765119396-648","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2956672_uploaded_image1_1613577248.jpg","Mbao, Dakar, Sénégal","100 000CFA","Mouton Ladoum"
"1765119396-649","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2936901_uploaded_image1_1612664090.jpg","Mbao, Dakar, Sénégal","950 000CFA","Mouton ladoum sang ghandy - magistrat"
"1765119396-650","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2934178_uploaded_image1_1612542098.jpg","Diamniadio, Sénégal","750 000CFA","Moutons Ladoum"
"1765119396-651","https://sn.coinafrique.com/categorie/moutons?page=9","https://images.coinafrique.com/thumb_2934157_uploaded_image1_1612541422.jpg","Diamniadio, Sénégal","750 000CFA","Moutons"
"1765119400-652","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3207881_uploaded_image1_1625380530.jpg","HLM, Dakar, Sénégal","Prix sur demande","Moutons"
"1765119400-653","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3207795_uploaded_image1_1625360376.jpg","Dakar, Sénégal","Prix sur demande","Mouton"
"1765119400-654","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3206471_uploaded_image1_1625316470.jpg","Pikine, Sénégal","900 000CFA","Femelle Ladoum"
"1765119400-655","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3205391_uploaded_image1_1625266676.jpg","Mbao, Dakar, Sénégal","300 000CFA","Mouton"
"1765119400-656","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3205339_uploaded_image1_1625264856.jpg","Dakar, Sénégal","140CFA","Mouton"
"1765119400-657","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3205330_uploaded_image1_1625264648.jpg","Dakar, Sénégal","180CFA","Mouton"
"1765119400-658","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3204846_uploaded_image1_1625246548.jpg","Mbao, Dakar, Sénégal","275 000CFA","Mouton"
"1765119400-659","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3204834_uploaded_image1_1625246273.jpg","Fass, Dakar, Sénégal","275 000CFA","Mouton"
"1765119400-660","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3204555_uploaded_image1_1625239320.jpg","Ouakam, Dakar, Sénégal","800 000CFA","Mouton"
"1765119400-661","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3204480_uploaded_image1_1625237163.jpg","Mbao, Dakar, Sénégal","225 000CFA","Mouton"
"1765119400-662","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3202906_uploaded_image1_1625180117.jpg","Dakar, Sénégal","175CFA","Mouton"
"1765119400-663","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3201379_uploaded_image1_1625143956.jpg","Parcelle Assainies, Dakar, Sénégal","160 000CFA","Mouton"
"1765119400-664","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3201372_uploaded_image1_1625143821.jpg","Parcelle Assainies, Dakar, Sénégal","160 000CFA","Mouton"
"1765119400-665","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3201369_uploaded_image1_1625143772.jpg","Parcelle Assainies, Dakar, Sénégal","150 000CFA","Mouton"
"1765119400-666","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3200161_uploaded_image1_1625100610.jpg","Cambérène, Dakar, Sénégal","125 000CFA","Mouton"
"1765119400-667","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3200136_uploaded_image1_1625099546.jpg","Mbao, Dakar, Sénégal","200 000CFA","Mouton"
"1765119400-668","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3199275_uploaded_image1_1625067348.jpg","Parcelle Assainies, Dakar, Sénégal","300 000CFA","Mouton"
"1765119400-669","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3198958_uploaded_image1_1625057357.jpg","Mbour, Sénégal","400 000CFA","Mouton"
"1765119400-670","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3198840_uploaded_image1_1625053806.jpg","Guediawaye, Dakar, Sénégal","180 000CFA","Mouton"
"1765119400-671","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3198836_uploaded_image1_1625053749.jpg","Guediawaye, Dakar, Sénégal","190 000CFA","Mouton"
"1765119400-672","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3198633_uploaded_image1_1625047751.jpg","Bambey, Sénégal","200 000CFA","Mouton"
"1765119400-673","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3198550_uploaded_image1_1625045565.jpg","Louga, Sénégal","250 000CFA","Mouton"
"1765119400-674","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3198242_uploaded_image1_1625012362.jpg","Dakar, Sénégal","400 000CFA","Mouton Ladoum"
"1765119400-675","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3198206_uploaded_image1_1625009907.jpg","Louga, Sénégal","Prix sur demande","Mouton"
"1765119400-676","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3196963_uploaded_image1_1624961829.jpg","Parcelle Assainies, Dakar, Sénégal","150 000CFA","Mouton"
"1765119400-677","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3196628_uploaded_image1_1624924328.jpg","Guediawaye, Dakar, Sénégal","170 000CFA","Mouton"
"1765119400-678","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3196624_uploaded_image1_1624923993.jpg","Guediawaye, Dakar, Sénégal","250 000CFA","Mouton"
"1765119400-679","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3196466_uploaded_image1_1624915953.jpg","Dakar, Sénégal","350 000CFA","Mouton"
"1765119400-680","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3196019_uploaded_image1_1624895865.jpg","Cambérène, Dakar, Sénégal","4 000 000CFA","Ladoum femelle"
"1765119400-681","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3195290_uploaded_image1_1624872863.jpg","Bambey, Sénégal","225 000CFA","Mouton"
"1765119400-682","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3194610_uploaded_image1_1624824162.jpg","Mbao, Dakar, Sénégal","275 000CFA","Mouton Azawatt"
"1765119400-683","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3194403_uploaded_image1_1624812591.jpg","Ouakam, Dakar, Sénégal","150 000CFA","Mouton tabaski"
"1765119400-684","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3194149_uploaded_image1_1624799219.jpg","Dakar, Sénégal","Prix sur demande","Mouton"
"1765119400-685","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3194082_uploaded_image1_1624796630.jpg","Dakar, Sénégal","6 000CFA","Mouton ladoume"
"1765119400-686","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3193581_uploaded_image1_1624744889.jpg","Medina, Dakar, Sénégal","110 000CFA","Mouton"
"1765119400-687","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3193500_uploaded_image1_1624740408.jpg","Dakar, Sénégal","Prix sur demande","Mouton Ladoum"
"1765119400-688","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3193054_uploaded_image1_1624718835.jpg","Fann, Dakar, Sénégal","500 000CFA","Mouton ladoum"
"1765119400-689","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3192678_uploaded_image1_1624702599.jpg","Bambey, Sénégal","200 000CFA","Moutons"
"1765119400-690","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3191908_uploaded_image1_1624648989.jpg","Mbao, Dakar, Sénégal","165 000CFA","Mouton"
"1765119400-691","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3191902_uploaded_image1_1624648886.jpg","Mbao, Dakar, Sénégal","135 000CFA","Moutons"
"1765119400-692","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3191774_uploaded_image1_1624643386.jpg","Kaolack, Sénégal","300 000CFA","Mouton"
"1765119400-693","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3191637_uploaded_image1_1624636999.jpg","Dakar, Sénégal","750 000CFA","Mouton Ladoum"
"1765119400-694","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3190361_uploaded_image1_1624567190.jpg","Keur Massar, Sénégal","850 000CFA","Mouton Ladoum"
"1765119400-695","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3188982_uploaded_image1_1624518541.jpg","Diourbel, Sénégal","350 000CFA","Mouton"
"1765119400-696","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3187256_uploaded_image1_1624441347.jpg","Mbour, Sénégal","380 000CFA","Mouton Ladoum"
"1765119400-697","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3187248_uploaded_image1_1624441209.jpg","Dakar, Sénégal","380 000CFA","Mouton"
"1765119400-698","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3186295_uploaded_image1_1624384419.jpg","Cambérène, Dakar, Sénégal","110 000CFA","Mouton"
"1765119400-699","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3185715_uploaded_image1_1624365652.jpg","Thies, Sénégal","300 000CFA","Moutons"
"1765119400-700","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3185046_uploaded_image1_1624321625.jpg","Dakar, Sénégal","900 000CFA","Mouton"
"1765119400-701","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3184064_uploaded_image3_1624284487.jpeg","Guediawaye, Dakar, Sénégal","270CFA","Mouton"
"1765119400-702","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3183168_uploaded_image1_1624244665.jpg","Cambérène, Dakar, Sénégal","400 000CFA","Mouton  Ladoum"
"1765119400-703","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3183165_uploaded_image1_1624244094.jpg","Cambérène, Dakar, Sénégal","400 000CFA","Mouton femelle Ladoum"
"1765119400-704","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3182889_uploaded_image1_1624221319.jpg","Diourbel, Sénégal","230 000CFA","Mouton"
"1765119400-705","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3182701_uploaded_image1_1624213293.jpg","Dakar, Sénégal","Prix sur demande","Mouton"
"1765119400-706","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3182534_uploaded_image1_1624206611.jpg","Dakar, Sénégal","160CFA","Mouton"
"1765119400-707","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3182484_uploaded_image1_1624205128.jpg","Dakar, Sénégal","260CFA","Mouton"
"1765119400-708","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3182105_uploaded_image1_1624185754.jpg","Guediawaye, Dakar, Sénégal","300CFA","Mouton"
"1765119400-709","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3181577_uploaded_image1_1624130350.jpg","Mbao, Dakar, Sénégal","450 000CFA","Mouton"
"1765119400-710","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3181418_uploaded_image1_1624121733.jpg","Ouakam, Dakar, Sénégal","200CFA","Mouton de tabaski"
"1765119400-711","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3181349_uploaded_image1_1624118947.jpg","Ouakam, Dakar, Sénégal","200CFA","Mouton de tabaski"
"1765119400-712","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3180230_uploaded_image1_1624061332.jpg","Guediawaye, Dakar, Sénégal","110CFA","Mouton de Tabaski"
"1765119400-713","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3180227_uploaded_image1_1624061168.jpg","Guediawaye, Dakar, Sénégal","250CFA","Mouton Métisse Ladoum"
"1765119400-714","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3180224_uploaded_image1_1624060738.jpg","Guediawaye, Dakar, Sénégal","350CFA","Mouton"
"1765119400-715","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3179377_uploaded_image1_1624027893.jpg","Yoff, Dakar, Sénégal","375 000CFA","Mouton"
"1765119400-716","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3179234_uploaded_image1_1624022290.jpg","Dakar, Sénégal","90 000CFA","Mouton"
"1765119400-717","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3179230_uploaded_image1_1624022226.jpg","Dakar, Sénégal","200CFA","Mouton"
"1765119400-718","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3179224_uploaded_image1_1624022161.jpg","Dakar, Sénégal","170CFA","Mouton"
"1765119400-719","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3179150_uploaded_image1_1624019729.jpg","Tambacounda, Sénégal","Prix sur demande","Mouton"
"1765119400-720","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3178805_uploaded_image1_1624009172.jpg","Louga, Sénégal","1 750 000CFA","Mouton"
"1765119400-721","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3178152_uploaded_image1_1623963362.jpg","Dakar, Sénégal","Prix sur demande","Mouton"
"1765119400-722","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3177877_uploaded_image1_1623952035.jpg","Bambey, Sénégal","220 000CFA","Mouton"
"1765119400-723","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3177020_uploaded_image1_1623924837.jpg","Medina, Dakar, Sénégal","200 000CFA","Mouton"
"1765119400-724","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3177016_uploaded_image1_1623924734.jpg","Medina, Dakar, Sénégal","350 000CFA","Mouton"
"1765119400-725","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3175573_uploaded_image1_1623848674.jpg","Dakar, Sénégal","Prix sur demande","Mouton"
"1765119400-726","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3174605_uploaded_image1_1623802584.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Moutons"
"1765119400-727","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3174378_uploaded_image1_1623791219.jpg","Kaolack, Sénégal","250 000CFA","Mouton femelle"
"1765119400-728","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3173505_uploaded_image1_1623763219.jpg","Keur Massar, Sénégal","200 000CFA","Mouton"
"1765119400-729","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3173381_uploaded_image1_1623760565.jpg","Dakar, Sénégal","135 000CFA","Mouton"
"1765119400-730","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3173344_uploaded_image1_1623759565.jpg","Dakar, Sénégal","175 000CFA","Mouton"
"1765119400-731","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3172256_uploaded_image1_1623705348.jpg","Guediawaye, Dakar, Sénégal","180 000CFA","Mouton Talabir"
"1765119400-732","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3171633_uploaded_image1_1623682830.jpg","Ouest Foire, Dakar, Sénégal","2 500 000CFA","Mouton Ladoum"
"1765119400-733","https://sn.coinafrique.com/categorie/moutons?page=8","https://images.coinafrique.com/thumb_3170478_uploaded_image1_1623618147.jpg","Louga, Sénégal","Prix sur demande","Mouton"
